danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,artist,cluster
0.354,0.406,0,-14.577,1,0.0331,0.598,0.0571,0.146,0.286,172.745,audio_features,1PsEBSCeXq0pLFKKlnLD1Z,spotify:track:1PsEBSCeXq0pLFKKlnLD1Z,https://api.spotify.com/v1/tracks/1PsEBSCeXq0pLFKKlnLD1Z,https://api.spotify.com/v1/audio-analysis/1PsEBSCeXq0pLFKKlnLD1Z,425741,3,Koulandian,Habib Koité,2
0.817,0.839,8,-6.267,1,0.0402,0.0253,0.00675,0.0486,0.845,129.56,audio_features,4ti2wje1ckDWltwP45ea9U,spotify:track:4ti2wje1ckDWltwP45ea9U,https://api.spotify.com/v1/tracks/4ti2wje1ckDWltwP45ea9U,https://api.spotify.com/v1/audio-analysis/4ti2wje1ckDWltwP45ea9U,468831,4,Don't You Want My Love - Remastered,Debbie Jacobs,4
0.278,0.00866,5,-31.238,1,0.0389,0.975,0.912,0.11,0.0774,76.678,audio_features,1nY1hifiacx4skYuAgVPMd,spotify:track:1nY1hifiacx4skYuAgVPMd,https://api.spotify.com/v1/tracks/1nY1hifiacx4skYuAgVPMd,https://api.spotify.com/v1/audio-analysis/1nY1hifiacx4skYuAgVPMd,247750,5,Encounters,Sister Luna,5
0.321,0.389,8,-8.909,1,0.0498,0.67,0.00109,0.0926,0.128,127.778,audio_features,20jZ7lf5eqDUQQruuMSKVE,spotify:track:20jZ7lf5eqDUQQruuMSKVE,https://api.spotify.com/v1/tracks/20jZ7lf5eqDUQQruuMSKVE,https://api.spotify.com/v1/audio-analysis/20jZ7lf5eqDUQQruuMSKVE,264390,4,Knocking on Heavens Door,RAIGN,6
0.634,0.909,2,-8.332,1,0.0289,0.171,0.00318,0.102,0.816,103.398,audio_features,3XTTk5s0RTsiie4fkPTcdU,spotify:track:3XTTk5s0RTsiie4fkPTcdU,https://api.spotify.com/v1/tracks/3XTTk5s0RTsiie4fkPTcdU,https://api.spotify.com/v1/audio-analysis/3XTTk5s0RTsiie4fkPTcdU,268467,4,Between The Eyes,Love Battery,3
0.637,0.912,5,-3.123,1,0.308,0.352,0.0,0.0657,0.451,116.919,audio_features,2MZrOmrVxRmmOoFW6dhenG,spotify:track:2MZrOmrVxRmmOoFW6dhenG,https://api.spotify.com/v1/tracks/2MZrOmrVxRmmOoFW6dhenG,https://api.spotify.com/v1/audio-analysis/2MZrOmrVxRmmOoFW6dhenG,234852,4,LOST,NF,0
0.342,0.787,6,-9.872,1,0.0305,0.0243,0.308,0.24,0.58,82.565,audio_features,0c85HHxRmg2UESr4wj9P1B,spotify:track:0c85HHxRmg2UESr4wj9P1B,https://api.spotify.com/v1/tracks/0c85HHxRmg2UESr4wj9P1B,https://api.spotify.com/v1/audio-analysis/0c85HHxRmg2UESr4wj9P1B,275249,4,Bought & Sold,Wolfgang,6
0.779,0.656,2,-6.382,1,0.323,0.0852,0.0,0.627,0.495,90.744,audio_features,5Friz8VcHepgFLMvr3p8Tl,spotify:track:5Friz8VcHepgFLMvr3p8Tl,https://api.spotify.com/v1/tracks/5Friz8VcHepgFLMvr3p8Tl,https://api.spotify.com/v1/audio-analysis/5Friz8VcHepgFLMvr3p8Tl,345507,4,Southwest Song,Insane Clown Posse,3
0.718,0.695,1,-5.375,0,0.0251,0.0707,0.0,0.132,0.687,88.019,audio_features,5IehiPW5EHa4fmqTmU8dF3,spotify:track:5IehiPW5EHa4fmqTmU8dF3,https://api.spotify.com/v1/tracks/5IehiPW5EHa4fmqTmU8dF3,https://api.spotify.com/v1/audio-analysis/5IehiPW5EHa4fmqTmU8dF3,165430,4,Fingertips,Tom Gregory,3
0.632,0.647,7,-8.096,0,0.0553,0.278,0.165,0.122,0.835,118.934,audio_features,6n9IKJHGnZ3e3Kc5BrFX7r,spotify:track:6n9IKJHGnZ3e3Kc5BrFX7r,https://api.spotify.com/v1/tracks/6n9IKJHGnZ3e3Kc5BrFX7r,https://api.spotify.com/v1/audio-analysis/6n9IKJHGnZ3e3Kc5BrFX7r,206427,4,Crazy Rhythm,Benny Carter,0
0.531,0.347,0,-7.044,1,0.0345,0.905,0.0,0.0935,0.289,114.441,audio_features,41WTP0gosjYD74B06uS2tL,spotify:track:41WTP0gosjYD74B06uS2tL,https://api.spotify.com/v1/tracks/41WTP0gosjYD74B06uS2tL,https://api.spotify.com/v1/audio-analysis/41WTP0gosjYD74B06uS2tL,224743,4,You Said You'd Grow Old With Me,Michael Schulte,3
0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,audio_features,1h2xVEoJORqrg71HocgqXd,spotify:track:1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/tracks/1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/audio-analysis/1h2xVEoJORqrg71HocgqXd,245493,4,Superstition - Single Version,Stevie Wonder,6
0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,audio_features,2i0AUcEnsDm3dsqLrFWUCq,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4,Tonight Tonight,Hot Chelle Rae,0
0.707,0.781,11,-4.176,0,0.269,0.125,0.0,0.0752,0.461,145.01,audio_features,0SsX0CkMwFWTxz8piOjAcM,spotify:track:0SsX0CkMwFWTxz8piOjAcM,https://api.spotify.com/v1/tracks/0SsX0CkMwFWTxz8piOjAcM,https://api.spotify.com/v1/audio-analysis/0SsX0CkMwFWTxz8piOjAcM,263747,4,"Same Ol' Story (feat. Kid Ink, scHoolboy Q, Corey Gunz & Childish Gambino)",DJ Drama,4
0.38,0.16,7,-17.452,1,0.0359,0.283,0.0,0.112,0.526,176.771,audio_features,684zjvqok0ovyqQQNPihrZ,spotify:track:684zjvqok0ovyqQQNPihrZ,https://api.spotify.com/v1/tracks/684zjvqok0ovyqQQNPihrZ,https://api.spotify.com/v1/audio-analysis/684zjvqok0ovyqQQNPihrZ,155373,3,The Boston Burglar,Johnny McEvoy,1
0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018,audio_features,0s26En1JoJhVj32vizElpA,spotify:track:0s26En1JoJhVj32vizElpA,https://api.spotify.com/v1/tracks/0s26En1JoJhVj32vizElpA,https://api.spotify.com/v1/audio-analysis/0s26En1JoJhVj32vizElpA,189613,4,Feelings,Lauv,4
0.551,0.144,8,-13.883,0,0.0392,0.515,0.0,0.187,0.648,128.122,audio_features,4Z4eU8yoBtBGIQPQrhCFr2,spotify:track:4Z4eU8yoBtBGIQPQrhCFr2,https://api.spotify.com/v1/tracks/4Z4eU8yoBtBGIQPQrhCFr2,https://api.spotify.com/v1/audio-analysis/4Z4eU8yoBtBGIQPQrhCFr2,194307,4,The Lady Is A Tramp - Remastered,Frank Sinatra,6
0.605,0.53,7,-6.566,1,0.0261,0.432,0.0,0.095,0.38,73.986,audio_features,6P7kZB7hSJFyaYJcu3cYQJ,spotify:track:6P7kZB7hSJFyaYJcu3cYQJ,https://api.spotify.com/v1/tracks/6P7kZB7hSJFyaYJcu3cYQJ,https://api.spotify.com/v1/audio-analysis/6P7kZB7hSJFyaYJcu3cYQJ,220187,1,Ballad Of A Southern Man,Whiskey Myers,0
0.414,0.535,5,-11.779,0,0.0739,0.0727,6.79e-06,0.271,0.516,86.005,audio_features,5wCJ1j0fYjFX2GVf0ttfSX,spotify:track:5wCJ1j0fYjFX2GVf0ttfSX,https://api.spotify.com/v1/tracks/5wCJ1j0fYjFX2GVf0ttfSX,https://api.spotify.com/v1/audio-analysis/5wCJ1j0fYjFX2GVf0ttfSX,150552,4,I mean well,JAY JAY the Prince of Peace,2
0.342,0.435,5,-7.276,1,0.0291,0.821,0.0,0.0988,0.248,145.816,audio_features,69hjyRMvR6SD3ktw5Lc8n2,spotify:track:69hjyRMvR6SD3ktw5Lc8n2,https://api.spotify.com/v1/tracks/69hjyRMvR6SD3ktw5Lc8n2,https://api.spotify.com/v1/audio-analysis/69hjyRMvR6SD3ktw5Lc8n2,261745,3,A List of Things,Speak Low,0
0.643,0.935,11,-4.432,1,0.0484,0.0103,0.00223,0.354,0.613,104.204,audio_features,4GckCpl9DhdgjGZW45mShC,spotify:track:4GckCpl9DhdgjGZW45mShC,https://api.spotify.com/v1/tracks/4GckCpl9DhdgjGZW45mShC,https://api.spotify.com/v1/audio-analysis/4GckCpl9DhdgjGZW45mShC,223973,4,Lords of the Boards,Guano Apes,4
0.671,0.233,11,-18.003,0,0.0378,0.874,0.00016,0.12,0.486,108.063,audio_features,4dAN7KcWCWx5jV6dpwtfvN,spotify:track:4dAN7KcWCWx5jV6dpwtfvN,https://api.spotify.com/v1/tracks/4dAN7KcWCWx5jV6dpwtfvN,https://api.spotify.com/v1/audio-analysis/4dAN7KcWCWx5jV6dpwtfvN,133960,4,Just a Song Before I Go,"Crosby, Stills & Nash",1
0.866,0.388,9,-11.009,1,0.32,0.571,0.0,0.1,0.556,109.976,audio_features,0eGrwX4kf5sV1faR5tZDp3,spotify:track:0eGrwX4kf5sV1faR5tZDp3,https://api.spotify.com/v1/tracks/0eGrwX4kf5sV1faR5tZDp3,https://api.spotify.com/v1/audio-analysis/0eGrwX4kf5sV1faR5tZDp3,205091,4,Darlin',tobi lou,6
0.744,0.755,11,-10.706,0,0.0481,0.365,0.0159,0.0706,0.72,105.169,audio_features,38lGDwHMAAAh8Q2KA2zEik,spotify:track:38lGDwHMAAAh8Q2KA2zEik,https://api.spotify.com/v1/tracks/38lGDwHMAAAh8Q2KA2zEik,https://api.spotify.com/v1/audio-analysis/38lGDwHMAAAh8Q2KA2zEik,264600,4,Kaw-Liga,"Hank Williams, Jr.",6
0.727,0.559,8,-10.194,1,0.0392,0.62,0.0114,0.0629,0.393,105.06,audio_features,23IK8TF2MSiLnuEjaYPfVV,spotify:track:23IK8TF2MSiLnuEjaYPfVV,https://api.spotify.com/v1/tracks/23IK8TF2MSiLnuEjaYPfVV,https://api.spotify.com/v1/audio-analysis/23IK8TF2MSiLnuEjaYPfVV,306560,4,Nightshift,Commodores,6
0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,audio_features,6Hj9jySrnFppAI0sEMCZpJ,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051,5,Robbery,Juice WRLD,3
0.769,0.719,8,-5.472,1,0.0474,0.0143,0.00777,0.359,0.863,121.955,audio_features,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867,4,Roses - Imanbek Remix,SAINt JHN,4
0.671,0.653,2,-4.267,1,0.0345,0.792,0.0,0.0887,0.9,159.976,audio_features,1dZ7UimLqOivK4KIf6Wung,spotify:track:1dZ7UimLqOivK4KIf6Wung,https://api.spotify.com/v1/tracks/1dZ7UimLqOivK4KIf6Wung,https://api.spotify.com/v1/audio-analysis/1dZ7UimLqOivK4KIf6Wung,153483,3,Así Como Tú,Los Plebes del Rancho de Ariel Camacho,3
0.486,0.463,6,-8.446,1,0.0278,0.585,0.781,0.0928,0.0713,135.112,audio_features,4giMaO831IlIp2V0Kc5Oni,spotify:track:4giMaO831IlIp2V0Kc5Oni,https://api.spotify.com/v1/tracks/4giMaO831IlIp2V0Kc5Oni,https://api.spotify.com/v1/audio-analysis/4giMaO831IlIp2V0Kc5Oni,220083,4,Phone Sex,Cutouts,0
0.356,0.83,4,-7.794,1,0.0457,0.00145,0.05,0.106,0.575,119.844,audio_features,0DbvxgPkYpy5auMoE19Pvh,spotify:track:0DbvxgPkYpy5auMoE19Pvh,https://api.spotify.com/v1/tracks/0DbvxgPkYpy5auMoE19Pvh,https://api.spotify.com/v1/audio-analysis/0DbvxgPkYpy5auMoE19Pvh,240600,4,Invisible Girl,The King Khan & BBQ Show,0
0.742,0.435,4,-9.162,0,0.124,0.42,7.32e-06,0.0924,0.625,83.355,audio_features,2XTSni6joC6dtqry69nXwH,spotify:track:2XTSni6joC6dtqry69nXwH,https://api.spotify.com/v1/tracks/2XTSni6joC6dtqry69nXwH,https://api.spotify.com/v1/audio-analysis/2XTSni6joC6dtqry69nXwH,153213,4,Travelling Man,The Techniques,2
0.652,0.633,1,-6.585,1,0.242,0.133,0.0559,0.151,0.354,175.916,audio_features,0Sy7itOpx3BBr3bxEu45zB,spotify:track:0Sy7itOpx3BBr3bxEu45zB,https://api.spotify.com/v1/tracks/0Sy7itOpx3BBr3bxEu45zB,https://api.spotify.com/v1/audio-analysis/0Sy7itOpx3BBr3bxEu45zB,229529,4,Hot Tamale - Radio Edit,Hunter XO,3
0.662,0.604,0,-5.643,1,0.0287,0.446,0.0,0.335,0.548,89.998,audio_features,6baqGAXVOJ9ozvBxiIC64x,spotify:track:6baqGAXVOJ9ozvBxiIC64x,https://api.spotify.com/v1/tracks/6baqGAXVOJ9ozvBxiIC64x,https://api.spotify.com/v1/audio-analysis/6baqGAXVOJ9ozvBxiIC64x,255698,4,Georgia Rain,CRUCIFIX,3
0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4,Yes Indeed,Lil Baby,0
0.292,0.162,2,-12.086,1,0.0335,0.421,0.0,0.257,0.137,87.871,audio_features,6tHwEfq4JpewxJbxXhuMZb,spotify:track:6tHwEfq4JpewxJbxXhuMZb,https://api.spotify.com/v1/tracks/6tHwEfq4JpewxJbxXhuMZb,https://api.spotify.com/v1/audio-analysis/6tHwEfq4JpewxJbxXhuMZb,233653,4,This Is My Father's World,Fernando Ortega,2
0.693,0.466,5,-11.224,1,0.0297,0.236,0.0,0.0852,0.729,117.429,audio_features,22S6c7W638TQvENcWBAoAH,spotify:track:22S6c7W638TQvENcWBAoAH,https://api.spotify.com/v1/tracks/22S6c7W638TQvENcWBAoAH,https://api.spotify.com/v1/audio-analysis/22S6c7W638TQvENcWBAoAH,215749,4,Let The Whole World Sing - Mission Of Mercy Album Version,DeGarmo & Key,2
0.419,0.93,7,-3.684,1,0.0632,0.027,0.0,0.304,0.751,189.886,audio_features,50nm71Y7eBxC3EN5rwREiY,spotify:track:50nm71Y7eBxC3EN5rwREiY,https://api.spotify.com/v1/tracks/50nm71Y7eBxC3EN5rwREiY,https://api.spotify.com/v1/audio-analysis/50nm71Y7eBxC3EN5rwREiY,181293,4,"Lord, I Lift Your Name On High - Petra Praise 2: We Need Jesus Album Version",Petra,0
0.832,0.87,8,-4.2,0,0.167,0.267,0.0,0.412,0.566,138.003,audio_features,1ARJhjuI6TNYZCxYygFQ4F,spotify:track:1ARJhjuI6TNYZCxYygFQ4F,https://api.spotify.com/v1/tracks/1ARJhjuI6TNYZCxYygFQ4F,https://api.spotify.com/v1/audio-analysis/1ARJhjuI6TNYZCxYygFQ4F,240747,4,Right Now (Na Na Na),Akon,4
0.666,0.712,2,-5.17,1,0.132,0.00463,0.0035,0.0703,0.721,168.028,audio_features,6j793SoIqFAoufFvCzATyN,spotify:track:6j793SoIqFAoufFvCzATyN,https://api.spotify.com/v1/tracks/6j793SoIqFAoufFvCzATyN,https://api.spotify.com/v1/audio-analysis/6j793SoIqFAoufFvCzATyN,172640,4,Fruit Machine,The Ting Tings,3
0.513,0.903,2,-7.53,0,0.0414,0.00103,0.872,0.406,0.546,124.657,audio_features,5bHbUMtuZIpHtTPdoJmcaN,spotify:track:5bHbUMtuZIpHtTPdoJmcaN,https://api.spotify.com/v1/tracks/5bHbUMtuZIpHtTPdoJmcaN,https://api.spotify.com/v1/audio-analysis/5bHbUMtuZIpHtTPdoJmcaN,308053,4,Need To Feel Loved - Tinlicker Remix,Reflekt,3
0.873,0.314,6,-11.796,0,0.0723,0.739,7.07e-06,0.0822,0.342,109.941,audio_features,5Lde2HNzi7a3Pi9AdxZJSO,spotify:track:5Lde2HNzi7a3Pi9AdxZJSO,https://api.spotify.com/v1/tracks/5Lde2HNzi7a3Pi9AdxZJSO,https://api.spotify.com/v1/audio-analysis/5Lde2HNzi7a3Pi9AdxZJSO,200150,4,Wo bist du,PAMAS70,6
0.566,0.534,5,-9.416,0,0.0409,0.713,0.0,0.0883,0.582,129.69,audio_features,4IYyGIbMS5ZkxDXGfPIrXr,spotify:track:4IYyGIbMS5ZkxDXGfPIrXr,https://api.spotify.com/v1/tracks/4IYyGIbMS5ZkxDXGfPIrXr,https://api.spotify.com/v1/audio-analysis/4IYyGIbMS5ZkxDXGfPIrXr,162293,4,Come Go With Me,The Del-Vikings,0
0.624,0.941,7,-4.894,1,0.0527,0.0661,0.0,0.113,0.56,105.02,audio_features,6iaQi9uPzHoXLMo5g490Bj,spotify:track:6iaQi9uPzHoXLMo5g490Bj,https://api.spotify.com/v1/tracks/6iaQi9uPzHoXLMo5g490Bj,https://api.spotify.com/v1/audio-analysis/6iaQi9uPzHoXLMo5g490Bj,221427,4,Barricades,Hiroyuki Sawano,0
0.526,0.574,10,-9.268,0,0.0432,0.0609,0.465,0.111,0.51,156.632,audio_features,21MdP1zGqerRKUmfvsoWQJ,spotify:track:21MdP1zGqerRKUmfvsoWQJ,https://api.spotify.com/v1/tracks/21MdP1zGqerRKUmfvsoWQJ,https://api.spotify.com/v1/audio-analysis/21MdP1zGqerRKUmfvsoWQJ,639600,4,Loran's Dance,Idris Muhammad,6
0.473,0.603,2,-6.72,1,0.0281,0.151,9.61e-06,0.0719,0.139,141.311,audio_features,7keP5N1RcaLIiznlnFRRbY,spotify:track:7keP5N1RcaLIiznlnFRRbY,https://api.spotify.com/v1/tracks/7keP5N1RcaLIiznlnFRRbY,https://api.spotify.com/v1/audio-analysis/7keP5N1RcaLIiznlnFRRbY,236227,4,Just A Matter Of Time,Randy Rogers Band,3
0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4,Johnny B. Goode,Chuck Berry,6
0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,audio_features,1Fid2jjqsHViMX6xNH70hE,spotify:track:1Fid2jjqsHViMX6xNH70hE,https://api.spotify.com/v1/tracks/1Fid2jjqsHViMX6xNH70hE,https://api.spotify.com/v1/audio-analysis/1Fid2jjqsHViMX6xNH70hE,229173,4,Atlantis,Seafret,4
0.331,0.32,5,-8.191,1,0.0355,0.585,0.0,0.0812,0.25,89.906,audio_features,4o9aWoai9UFblJYSiVmYuf,spotify:track:4o9aWoai9UFblJYSiVmYuf,https://api.spotify.com/v1/tracks/4o9aWoai9UFblJYSiVmYuf,https://api.spotify.com/v1/audio-analysis/4o9aWoai9UFblJYSiVmYuf,194733,4,bad woman,Lykke Li,0
0.533,0.568,4,-8.633,0,0.0364,0.0038,0.827,0.203,0.629,137.644,audio_features,6muaqhrGvRop2JyxjwWHhX,spotify:track:6muaqhrGvRop2JyxjwWHhX,https://api.spotify.com/v1/tracks/6muaqhrGvRop2JyxjwWHhX,https://api.spotify.com/v1/audio-analysis/6muaqhrGvRop2JyxjwWHhX,327253,4,Instrumental,"Black Country, New Road",0
0.776,0.678,3,-6.178,0,0.184,0.318,4.88e-06,0.177,0.543,93.92,audio_features,3jRKQNRbmkLvsAlK1q3RV5,spotify:track:3jRKQNRbmkLvsAlK1q3RV5,https://api.spotify.com/v1/tracks/3jRKQNRbmkLvsAlK1q3RV5,https://api.spotify.com/v1/audio-analysis/3jRKQNRbmkLvsAlK1q3RV5,176320,4,Yo Sé Lo Que Tú Das,Alexis y Fido,3
0.409,0.716,1,-9.863,0,0.141,0.0205,0.806,0.157,0.474,158.804,audio_features,3t3CO2eP3gLbiFFN5Z4gmB,spotify:track:3t3CO2eP3gLbiFFN5Z4gmB,https://api.spotify.com/v1/tracks/3t3CO2eP3gLbiFFN5Z4gmB,https://api.spotify.com/v1/audio-analysis/3t3CO2eP3gLbiFFN5Z4gmB,234867,4,Sweet Angel,Jimi Hendrix,2
0.785,0.629,7,-14.502,0,0.263,0.412,0.000368,0.116,0.836,91.842,audio_features,1QYUIpsZlALEnVOE6kuoGu,spotify:track:1QYUIpsZlALEnVOE6kuoGu,https://api.spotify.com/v1/tracks/1QYUIpsZlALEnVOE6kuoGu,https://api.spotify.com/v1/audio-analysis/1QYUIpsZlALEnVOE6kuoGu,258200,3,The Who- A-Plus Mix,Hieroglyphics,6
0.484,0.457,2,-9.087,1,0.034,0.143,0.0,0.379,0.223,123.941,audio_features,654bpQLFU931tUdT7HHqu0,spotify:track:654bpQLFU931tUdT7HHqu0,https://api.spotify.com/v1/tracks/654bpQLFU931tUdT7HHqu0,https://api.spotify.com/v1/audio-analysis/654bpQLFU931tUdT7HHqu0,224760,4,Neverland,Zendaya,2
0.461,0.918,4,-6.277,0,0.0735,7.23e-05,1.94e-06,0.274,0.266,144.109,audio_features,14o8bIYHXiCHhkACOaSF5Q,spotify:track:14o8bIYHXiCHhkACOaSF5Q,https://api.spotify.com/v1/tracks/14o8bIYHXiCHhkACOaSF5Q,https://api.spotify.com/v1/audio-analysis/14o8bIYHXiCHhkACOaSF5Q,278453,4,Ikuinen Liekki,Raskasta Iskelmää,0
0.646,0.671,7,-8.891,1,0.0357,0.227,0.00877,0.181,0.878,149.645,audio_features,1QOh1IxQkoVRFH6fgS10ZU,spotify:track:1QOh1IxQkoVRFH6fgS10ZU,https://api.spotify.com/v1/tracks/1QOh1IxQkoVRFH6fgS10ZU,https://api.spotify.com/v1/audio-analysis/1QOh1IxQkoVRFH6fgS10ZU,239667,4,Rain And Snow,The Be Good Tanyas,6
0.502,0.965,10,-2.946,1,0.112,0.053,0.0,0.34,0.962,192.811,audio_features,6A7Y3xy2JbIsdW5rM4Yn8M,spotify:track:6A7Y3xy2JbIsdW5rM4Yn8M,https://api.spotify.com/v1/tracks/6A7Y3xy2JbIsdW5rM4Yn8M,https://api.spotify.com/v1/audio-analysis/6A7Y3xy2JbIsdW5rM4Yn8M,185867,4,This Ole House,Shakin' Stevens,4
0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067,audio_features,7KyTq7H5f3Oavmuo9TX6QK,spotify:track:7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/tracks/7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/audio-analysis/7KyTq7H5f3Oavmuo9TX6QK,196336,4,Too Many Years,Kodak Black,4
0.703,0.657,7,-7.892,1,0.0335,0.224,0.204,0.126,0.676,95.011,audio_features,1nn9WwAO2SsOZgsRFazZBL,spotify:track:1nn9WwAO2SsOZgsRFazZBL,https://api.spotify.com/v1/tracks/1nn9WwAO2SsOZgsRFazZBL,https://api.spotify.com/v1/audio-analysis/1nn9WwAO2SsOZgsRFazZBL,221827,4,The Bringdown,Bob Schneider,0
0.699,0.869,11,-4.263,0,0.238,0.0118,0.0,0.0982,0.616,93.612,audio_features,09wQdd0JQbkp9yKfRfwhjG,spotify:track:09wQdd0JQbkp9yKfRfwhjG,https://api.spotify.com/v1/tracks/09wQdd0JQbkp9yKfRfwhjG,https://api.spotify.com/v1/audio-analysis/09wQdd0JQbkp9yKfRfwhjG,228627,4,Got Ur Self A...,Nas,4
0.446,0.978,1,-2.807,0,0.829,0.678,0.00416,0.155,0.29,84.009,audio_features,5LlORtdsXmz2VBANWs4mG5,spotify:track:5LlORtdsXmz2VBANWs4mG5,https://api.spotify.com/v1/tracks/5LlORtdsXmz2VBANWs4mG5,https://api.spotify.com/v1/audio-analysis/5LlORtdsXmz2VBANWs4mG5,176787,4,REVOLVER,Lil Darkie,3
0.599,0.908,3,-1.852,1,0.0412,0.503,5.29e-05,0.208,0.786,118.106,audio_features,6dNh747lwzJXNMaPAtTAhw,spotify:track:6dNh747lwzJXNMaPAtTAhw,https://api.spotify.com/v1/tracks/6dNh747lwzJXNMaPAtTAhw,https://api.spotify.com/v1/audio-analysis/6dNh747lwzJXNMaPAtTAhw,178720,4,No Hay Nada Completo,Conjunto Primavera,3
0.579,0.331,9,-7.532,0,0.0288,0.585,0.0,0.172,0.139,117.33,audio_features,5YFEqFTmsbqyamFvFA7Wdc,spotify:track:5YFEqFTmsbqyamFvFA7Wdc,https://api.spotify.com/v1/tracks/5YFEqFTmsbqyamFvFA7Wdc,https://api.spotify.com/v1/audio-analysis/5YFEqFTmsbqyamFvFA7Wdc,178280,4,Wire To Wire,Razorlight,4
0.531,0.591,11,-7.398,0,0.038,0.000178,0.0,0.274,0.686,123.909,audio_features,3pqRRxH5x9oVPwh9i9UFZA,spotify:track:3pqRRxH5x9oVPwh9i9UFZA,https://api.spotify.com/v1/tracks/3pqRRxH5x9oVPwh9i9UFZA,https://api.spotify.com/v1/audio-analysis/3pqRRxH5x9oVPwh9i9UFZA,137573,4,Tell Her Tonight,Franz Ferdinand,4
0.726,0.0633,4,-23.465,0,0.273,0.554,0.921,0.121,0.384,140.051,audio_features,1hF4S411EXz6xELkMg81GZ,spotify:track:1hF4S411EXz6xELkMg81GZ,https://api.spotify.com/v1/tracks/1hF4S411EXz6xELkMg81GZ,https://api.spotify.com/v1/audio-analysis/1hF4S411EXz6xELkMg81GZ,105000,4,armadillo,pucca,1
0.631,0.448,7,-9.057,1,0.025,0.606,0.0,0.451,0.202,91.946,audio_features,0MBg2LC84VxPrQrFQbilIL,spotify:track:0MBg2LC84VxPrQrFQbilIL,https://api.spotify.com/v1/tracks/0MBg2LC84VxPrQrFQbilIL,https://api.spotify.com/v1/audio-analysis/0MBg2LC84VxPrQrFQbilIL,274693,4,Tal Vez Es Amor (Talvez Seja Amor),Chayanne,6
0.429,0.852,4,-7.666,0,0.0467,0.00144,0.0132,0.659,0.384,128.486,audio_features,2o1Deu2r99ZkkQwQ27LnZd,spotify:track:2o1Deu2r99ZkkQwQ27LnZd,https://api.spotify.com/v1/tracks/2o1Deu2r99ZkkQwQ27LnZd,https://api.spotify.com/v1/audio-analysis/2o1Deu2r99ZkkQwQ27LnZd,185947,4,Arabian Knights,Siouxsie and the Banshees,0
0.398,0.494,10,-8.487,1,0.0469,0.993,0.792,0.211,0.582,140.235,audio_features,0QLGHswYCY4j0IAfqleuNw,spotify:track:0QLGHswYCY4j0IAfqleuNw,https://api.spotify.com/v1/tracks/0QLGHswYCY4j0IAfqleuNw,https://api.spotify.com/v1/audio-analysis/0QLGHswYCY4j0IAfqleuNw,222889,1,Levee Camp Blues,Son House,4
0.429,0.558,10,-11.079,1,0.0299,0.0941,1.36e-05,0.403,0.209,133.188,audio_features,70Ao5L10SKV701DcOH68Jo,spotify:track:70Ao5L10SKV701DcOH68Jo,https://api.spotify.com/v1/tracks/70Ao5L10SKV701DcOH68Jo,https://api.spotify.com/v1/audio-analysis/70Ao5L10SKV701DcOH68Jo,224307,4,River Song,Dennis Wilson,6
